reagent_type,top_k,accuracy
coarse_solvent,1,0.5191570881226054
coarse_solvent,2,0.7088122605363985
coarse_solvent,3,0.8362068965517241
coarse_solvent,4,0.9137931034482759
coarse_solvent,5,0.9741379310344828
coarse_solvent,6,0.9904214559386973
coarse_solvent,7,0.9932950191570882
coarse_solvent,8,0.9990421455938697
coarse_solvent,9,0.9990421455938697
coarse_solvent,10,1.0
base,1,0.8419540229885057
base,2,0.8668582375478927
base,3,0.8716475095785441
base,4,0.8793103448275862
base,5,0.8879310344827587
base,6,0.9157088122605364
base,7,0.9415708812260536
base,8,0.9578544061302682
base,9,0.975095785440613
base,10,0.9827586206896551
overall,1,0.43773946360153254
overall,2,0.6216475095785441
overall,3,0.7260536398467433
overall,4,0.7969348659003831
overall,5,0.8553639846743295
overall,6,0.8840996168582376
overall,7,0.9051724137931034
overall,8,0.9252873563218391
overall,9,0.935823754789272
overall,10,0.9415708812260536
