top_k,reagent_type,accuracy
1,coarse_solvent,0.5153256704980843
2,coarse_solvent,0.6800766283524904
3,coarse_solvent,0.7816091954022989
4,coarse_solvent,0.8668582375478927
5,coarse_solvent,0.9233716475095786
6,coarse_solvent,0.960727969348659
7,coarse_solvent,0.9827586206896551
8,coarse_solvent,0.9894636015325671
9,coarse_solvent,0.9904214559386973
10,coarse_solvent,0.9904214559386973
1,base,0.8189655172413793
2,base,0.9003831417624522
3,base,0.9176245210727969
4,base,0.9300766283524904
5,base,0.9454022988505747
6,base,0.9568965517241379
7,base,0.9626436781609196
8,base,0.9655172413793104
9,base,0.9655172413793104
10,base,0.9655172413793104
1,overall,0.4549808429118774
2,overall,0.60727969348659
3,overall,0.6896551724137931
4,overall,0.7653256704980843
5,overall,0.8180076628352491
6,overall,0.8582375478927203
7,overall,0.8840996168582376
8,overall,0.8984674329501916
9,overall,0.9042145593869731
10,overall,0.9042145593869731
