reagent_type,top_k,accuracy
overall,1,0.3668582375478927
overall,2,0.5239463601532567
overall,3,0.6293103448275862
overall,4,0.685823754789272
overall,5,0.7231800766283525
overall,6,0.7547892720306514
overall,7,0.7768199233716475
overall,8,0.7940613026819924
overall,9,0.8151340996168582
overall,10,0.8323754789272031
fine_solvent,1,0.4329501915708812
fine_solvent,2,0.6063218390804598
fine_solvent,3,0.7289272030651341
fine_solvent,4,0.7816091954022989
fine_solvent,5,0.8180076628352491
fine_solvent,6,0.8419540229885057
fine_solvent,7,0.8601532567049809
fine_solvent,8,0.8773946360153256
fine_solvent,9,0.8898467432950191
fine_solvent,10,0.9022988505747126
base,1,0.8103448275862069
base,2,0.8448275862068966
base,3,0.8754789272030651
base,4,0.9080459770114943
base,5,0.921455938697318
base,6,0.9291187739463601
base,7,0.9348659003831418
base,8,0.9415708812260536
base,9,0.9473180076628352
base,10,0.9530651340996169
