reagent_type,top_k,accuracy
overall,1,0.3457854406130268
overall,2,0.5354406130268199
overall,3,0.657088122605364
overall,4,0.7413793103448276
overall,5,0.8065134099616859
overall,6,0.8381226053639846
overall,7,0.8639846743295019
overall,8,0.8860153256704981
overall,9,0.9003831417624522
overall,10,0.9099616858237548
coarse_solvent,1,0.40804597701149425
coarse_solvent,2,0.6302681992337165
coarse_solvent,3,0.764367816091954
coarse_solvent,4,0.853448275862069
coarse_solvent,5,0.9291187739463601
coarse_solvent,6,0.9511494252873564
coarse_solvent,7,0.9674329501915708
coarse_solvent,8,0.9760536398467433
coarse_solvent,9,0.9827586206896551
coarse_solvent,10,0.9885057471264368
base,1,0.8295019157088123
base,2,0.8409961685823755
base,3,0.8639846743295019
base,4,0.867816091954023
base,5,0.8793103448275862
base,6,0.9109195402298851
base,7,0.9272030651340997
base,8,0.9377394636015326
base,9,0.9511494252873564
base,10,0.9645593869731801
