reagent_type,top_k,accuracy
overall,1,0.05363984674329502
overall,2,0.09865900383141762
overall,3,0.1446360153256705
overall,4,0.1743295019157088
overall,5,0.19731800766283525
overall,6,0.22509578544061304
overall,7,0.2471264367816092
overall,8,0.2672413793103448
overall,9,0.28639846743295017
overall,10,0.3007662835249042
exact_solvent,1,0.09099616858237548
exact_solvent,2,0.22796934865900384
exact_solvent,3,0.22796934865900384
exact_solvent,4,0.28160919540229884
exact_solvent,5,0.31513409961685823
exact_solvent,6,0.31513409961685823
exact_solvent,7,0.3783524904214559
exact_solvent,8,0.3783524904214559
exact_solvent,9,0.4521072796934866
exact_solvent,10,0.4521072796934866
exact_base,1,0.4013409961685824
exact_base,2,0.5162835249042146
exact_base,3,0.7404214559386973
exact_base,4,0.7404214559386973
exact_base,5,0.7404214559386973
exact_base,6,0.7404214559386973
exact_base,7,0.7404214559386973
exact_base,8,0.7404214559386973
exact_base,9,0.7404214559386973
exact_base,10,0.7835249042145593
