reagent_type,top_k,accuracy
fine_solvent,1,0.49137931034482757
fine_solvent,2,0.6934865900383141
fine_solvent,3,0.8065134099616859
fine_solvent,4,0.8448275862068966
fine_solvent,5,0.8706896551724138
fine_solvent,6,0.8879310344827587
fine_solvent,7,0.907088122605364
fine_solvent,8,0.9233716475095786
fine_solvent,9,0.9339080459770115
fine_solvent,10,0.9434865900383141
base,1,0.8601532567049809
base,2,0.8840996168582376
base,3,0.8994252873563219
base,4,0.9147509578544061
base,5,0.9262452107279694
base,6,0.9348659003831418
base,7,0.9425287356321839
base,8,0.9473180076628352
base,9,0.9511494252873564
base,10,0.9521072796934866
overall,1,0.41954022988505746
overall,2,0.6139846743295019
overall,3,0.7241379310344828
overall,4,0.7662835249042146
overall,5,0.7931034482758621
overall,6,0.8132183908045977
overall,7,0.8352490421455939
overall,8,0.8553639846743295
overall,9,0.8668582375478927
overall,10,0.8773946360153256
