reagent_type,top_k,accuracy
fine_solvent,1,0.49137931034482757
fine_solvent,2,0.7021072796934866
fine_solvent,3,0.8180076628352491
fine_solvent,4,0.8620689655172413
fine_solvent,5,0.8869731800766284
fine_solvent,6,0.9061302681992337
fine_solvent,7,0.9272030651340997
fine_solvent,8,0.9396551724137931
fine_solvent,9,0.9616858237547893
fine_solvent,10,0.9722222222222222
fine_solvent,11,0.985632183908046
fine_solvent,12,0.9952107279693486
fine_solvent,13,1.0
base,1,0.8601532567049809
base,2,0.946360153256705
base,3,0.9693486590038314
base,4,0.9779693486590039
base,5,0.9894636015325671
base,6,0.9932950191570882
base,7,1.0
