reagent_type,top_k,accuracy
fine_solvent,1,0.4707574248313904
fine_solvent,2,0.6701821684837341
fine_solvent,3,0.7833173274993896
fine_solvent,4,0.8379673957824707
fine_solvent,5,0.8830296993255615
fine_solvent,6,0.923298180103302
fine_solvent,7,0.9405561089515686
fine_solvent,8,0.9568552374839783
fine_solvent,9,0.9702780246734619
fine_solvent,10,0.9808245301246643
fine_solvent,11,0.9884947538375854
fine_solvent,12,0.9952061176300049
fine_solvent,13,1.0
base,1,0.8446788191795349
base,2,0.923298180103302
base,3,0.9635666608810425
base,4,0.9827420711517334
base,5,0.9904122948646545
base,6,0.9961649179458618
base,7,1.0
