reagent_type,top_k,accuracy
fine_solvent,1,0.5019157088122606
fine_solvent,2,0.6877394636015326
fine_solvent,3,0.7969348659003831
fine_solvent,4,0.8419540229885057
fine_solvent,5,0.8764367816091954
fine_solvent,6,0.8879310344827587
fine_solvent,7,0.9080459770114943
fine_solvent,8,0.9243295019157088
fine_solvent,9,0.9377394636015326
fine_solvent,10,0.9434865900383141
base,1,0.853448275862069
base,2,0.8697318007662835
base,3,0.8783524904214559
base,4,0.9080459770114943
base,5,0.9252873563218391
base,6,0.9329501915708812
base,7,0.935823754789272
base,8,0.9425287356321839
base,9,0.9492337164750958
base,10,0.9597701149425287
overall,1,0.4329501915708812
overall,2,0.6063218390804598
overall,3,0.7021072796934866
overall,4,0.7634099616858238
overall,5,0.7978927203065134
overall,6,0.8180076628352491
overall,7,0.8362068965517241
overall,8,0.8544061302681992
overall,9,0.8716475095785441
overall,10,0.8812260536398467
