reagent_type,top_k,accuracy
overall,1,0.4467881112176414
overall,2,0.5973154362416108
overall,3,0.6807286673058485
overall,4,0.7277085330776606
overall,5,0.7574304889741131
overall,6,0.7861936720997124
overall,7,0.8072866730584851
overall,8,0.8274209012464045
overall,9,0.850431447746884
overall,10,0.8648130393096836
fine_solvent,1,0.5119846596356663
fine_solvent,2,0.6682646212847555
fine_solvent,3,0.7603068072866731
fine_solvent,4,0.8082454458293384
fine_solvent,5,0.837967401725791
fine_solvent,6,0.8638542665388304
fine_solvent,7,0.8830297219558965
fine_solvent,8,0.9012464046021093
fine_solvent,9,0.9156279961649089
fine_solvent,10,0.9261744966442953
base,1,0.8465963566634708
base,2,0.8772770853307766
base,3,0.8964525407478428
base,4,0.9089165867689357
base,5,0.9213806327900288
base,6,0.9309683604985618
base,7,0.9395973154362416
base,8,0.9491850431447747
base,9,0.9549376797698945
base,10,0.959731543624161
