reagent_type,top_k,accuracy
fine_solvent,1,0.48946360153256707
fine_solvent,2,0.6637931034482759
fine_solvent,3,0.8026819923371648
fine_solvent,4,0.8524904214559387
fine_solvent,5,0.8726053639846744
fine_solvent,6,0.8984674329501916
fine_solvent,7,0.9099616858237548
fine_solvent,8,0.9262452107279694
fine_solvent,9,0.9367816091954023
fine_solvent,10,0.9511494252873564
base,1,0.8390804597701149
base,2,0.8524904214559387
base,3,0.8639846743295019
base,4,0.9022988505747126
base,5,0.9176245210727969
base,6,0.9262452107279694
base,7,0.9319923371647509
base,8,0.935823754789272
base,9,0.9415708812260536
base,10,0.9434865900383141
overall,1,0.41379310344827586
overall,2,0.5670498084291188
overall,3,0.6906130268199234
overall,4,0.7595785440613027
overall,5,0.7863984674329502
overall,6,0.8160919540229885
overall,7,0.828544061302682
overall,8,0.8438697318007663
overall,9,0.8582375478927203
overall,10,0.8764367816091954
