reagent_type,top_k,accuracy
overall,1,0.04985618408437201
overall,2,0.10450623202301054
overall,3,0.14956855225311602
overall,4,0.18791946308724833
overall,5,0.20709491850431447
overall,6,0.23298178331735378
overall,7,0.2588686481303931
overall,8,0.28187919463087246
overall,9,0.29913710450623204
overall,10,0.3077660594439118
exact_solvent,1,0.09971236816874401
exact_solvent,2,0.23202301054650049
exact_solvent,3,0.23202301054650049
exact_solvent,4,0.2828379674017258
exact_solvent,5,0.2828379674017258
exact_solvent,6,0.31543624161073824
exact_solvent,7,0.3796740172579099
exact_solvent,8,0.3796740172579099
exact_solvent,9,0.4506232023010546
exact_solvent,10,0.4506232023010546
exact_base,1,0.411313518696069
exact_base,2,0.5340364333652924
exact_base,3,0.7574304889741131
exact_base,4,0.7574304889741131
exact_base,5,0.7574304889741131
exact_base,6,0.7574304889741131
exact_base,7,0.7574304889741131
exact_base,8,0.7574304889741131
exact_base,9,0.7574304889741131
exact_base,10,0.7900287631831256
