reagent_type,top_k,accuracy
exact_solvent,1,0.13231064237775647
exact_solvent,2,0.23202301054650049
exact_solvent,3,0.3029721955896453
exact_solvent,4,0.36720997123681687
exact_solvent,5,0.41802492809204217
exact_solvent,6,0.4506232023010546
exact_solvent,7,0.4822627037392138
exact_solvent,8,0.5110258868648131
exact_solvent,9,0.5417066155321189
exact_solvent,10,0.5695110258868649
exact_solvent,11,0.588686481303931
exact_solvent,12,0.5963566634707574
exact_solvent,13,0.6097794822627037
exact_solvent,14,0.6222435282837967
exact_solvent,15,0.6375838926174496
exact_solvent,16,0.6500479386385427
exact_solvent,17,0.6663470757430489
exact_solvent,18,0.6797698945349953
exact_solvent,19,0.6912751677852349
exact_solvent,20,0.7094918504314478
exact_solvent,21,0.7229146692233941
exact_solvent,22,0.7392138063279002
exact_solvent,23,0.7449664429530202
exact_solvent,24,0.7545541706615532
exact_solvent,25,0.7660594439117929
exact_solvent,26,0.775647171620326
exact_solvent,27,0.7833173537871524
exact_solvent,28,0.7957813998082455
exact_solvent,29,0.7996164908916586
exact_solvent,30,0.8053691275167785
exact_solvent,31,0.8101629913710451
exact_solvent,32,0.8111217641418984
exact_solvent,33,0.8187919463087249
exact_solvent,34,0.8207094918504314
exact_solvent,35,0.8264621284755513
exact_solvent,36,0.8322147651006712
exact_solvent,37,0.8360498561840843
exact_solvent,38,0.840843720038351
exact_solvent,39,0.8427612655800575
exact_solvent,40,0.8475551294343241
exact_solvent,41,0.8485139022051774
exact_solvent,42,0.8533077660594439
exact_solvent,43,0.8571428571428571
exact_solvent,44,0.8581016299137104
exact_solvent,45,0.8581016299137104
exact_solvent,46,0.8590604026845637
exact_solvent,47,0.862895493767977
exact_solvent,48,0.862895493767977
exact_solvent,49,0.8648130393096836
exact_solvent,50,0.8676893576222435
exact_solvent,51,0.8705656759348035
exact_solvent,52,0.87535953978907
exact_solvent,53,0.8772770853307766
exact_solvent,54,0.8811121764141898
exact_solvent,55,0.8820709491850431
exact_solvent,56,0.8868648130393096
exact_solvent,57,0.8897411313518696
exact_solvent,58,0.8916586768935763
exact_solvent,59,0.8935762224352828
exact_solvent,60,0.8954937679769894
exact_solvent,61,0.8983700862895494
exact_solvent,62,0.8983700862895494
exact_solvent,63,0.8993288590604027
exact_solvent,64,0.9012464046021093
exact_solvent,65,0.9031639501438159
exact_solvent,66,0.9069990412272292
exact_solvent,67,0.9079578139980825
exact_solvent,68,0.9079578139980825
exact_solvent,69,0.9079578139980825
exact_solvent,70,0.9089165867689357
exact_solvent,71,0.909875359539789
exact_solvent,72,0.909875359539789
exact_solvent,73,0.909875359539789
exact_solvent,74,0.909875359539789
exact_solvent,75,0.9108341323106424
exact_solvent,76,0.9108341323106424
exact_solvent,77,0.9108341323106424
exact_solvent,78,0.9146692233940557
exact_solvent,79,0.9156279961649089
exact_solvent,80,0.9185043144774688
exact_solvent,81,0.9185043144774688
exact_solvent,82,0.9204218600191755
exact_solvent,83,0.9223394055608821
exact_solvent,84,0.9232981783317353
exact_solvent,85,0.9242569511025887
exact_solvent,86,0.925215723873442
exact_solvent,87,0.925215723873442
exact_solvent,88,0.925215723873442
exact_solvent,89,0.9280920421860019
exact_solvent,90,0.9280920421860019
exact_solvent,91,0.9280920421860019
exact_solvent,92,0.9290508149568553
exact_solvent,93,0.9290508149568553
exact_solvent,94,0.9290508149568553
exact_solvent,95,0.9290508149568553
exact_solvent,96,0.9300095877277086
exact_solvent,97,0.9309683604985618
exact_solvent,98,0.9338446788111218
exact_solvent,99,0.9338446788111218
exact_solvent,100,0.9338446788111218
exact_solvent,101,0.9338446788111218
exact_solvent,102,0.9357622243528284
exact_solvent,103,0.9367209971236817
exact_solvent,104,0.9376797698945349
exact_solvent,105,0.9376797698945349
exact_solvent,106,0.9376797698945349
exact_solvent,107,0.9376797698945349
exact_solvent,108,0.9386385426653883
exact_solvent,109,0.9386385426653883
exact_solvent,110,0.9386385426653883
exact_solvent,111,0.9386385426653883
exact_solvent,112,0.9386385426653883
exact_solvent,113,0.9386385426653883
exact_solvent,114,0.9386385426653883
exact_solvent,115,0.9386385426653883
exact_solvent,116,0.9386385426653883
exact_solvent,117,0.9386385426653883
exact_solvent,118,0.9395973154362416
exact_solvent,119,0.9395973154362416
exact_solvent,120,0.9395973154362416
exact_solvent,121,0.9405560882070949
exact_solvent,122,0.9405560882070949
exact_solvent,123,0.9405560882070949
exact_solvent,124,0.9405560882070949
exact_solvent,125,0.9405560882070949
exact_solvent,126,0.9405560882070949
exact_solvent,127,0.9405560882070949
exact_solvent,128,0.9405560882070949
exact_solvent,129,0.9405560882070949
exact_solvent,130,0.9405560882070949
exact_solvent,131,0.9405560882070949
exact_solvent,132,0.9424736337488016
exact_solvent,133,0.9424736337488016
exact_solvent,134,0.9424736337488016
exact_solvent,135,0.9434324065196549
exact_solvent,136,0.9434324065196549
exact_solvent,137,0.9434324065196549
exact_solvent,138,0.9434324065196549
exact_solvent,139,0.9443911792905082
exact_solvent,140,0.9443911792905082
exact_solvent,141,0.9453499520613614
exact_solvent,142,0.9463087248322147
exact_solvent,143,0.9463087248322147
exact_solvent,144,0.9463087248322147
exact_solvent,145,0.947267497603068
exact_solvent,146,0.947267497603068
exact_solvent,147,0.947267497603068
exact_solvent,148,0.947267497603068
exact_solvent,149,0.947267497603068
exact_solvent,150,0.947267497603068
exact_solvent,151,0.947267497603068
exact_solvent,152,0.947267497603068
exact_solvent,153,0.947267497603068
exact_solvent,154,0.947267497603068
exact_solvent,155,0.947267497603068
