reagent_type,top_k,accuracy
overall,1,0.42432950191570884
overall,2,0.5833333333333334
overall,3,0.6810344827586207
overall,4,0.7298850574712644
overall,5,0.7768199233716475
overall,6,0.8045977011494253
overall,7,0.8256704980842912
overall,8,0.8409961685823755
overall,9,0.8601532567049809
overall,10,0.8697318007662835
fine_solvent,1,0.48659003831417624
fine_solvent,2,0.6513409961685823
fine_solvent,3,0.7576628352490421
fine_solvent,4,0.8113026819923371
fine_solvent,5,0.8524904214559387
fine_solvent,6,0.8764367816091954
fine_solvent,7,0.8984674329501916
fine_solvent,8,0.9147509578544061
fine_solvent,9,0.9272030651340997
fine_solvent,10,0.9339080459770115
base,1,0.8467432950191571
base,2,0.8850574712643678
base,3,0.9013409961685823
base,4,0.9166666666666666
base,5,0.9310344827586207
base,6,0.9386973180076629
base,7,0.9454022988505747
base,8,0.9511494252873564
base,9,0.9626436781609196
base,10,0.9655172413793104
