reagent_type,top_k,accuracy
fine_solvent,1,0.48659002780914307
fine_solvent,2,0.6858237385749817
fine_solvent,3,0.7969348430633545
fine_solvent,4,0.8486589789390564
fine_solvent,5,0.8908045887947083
fine_solvent,6,0.9128352403640747
fine_solvent,7,0.9348658919334412
fine_solvent,8,0.9492337107658386
fine_solvent,9,0.9655172228813171
fine_solvent,10,0.975095808506012
fine_solvent,11,0.984674334526062
fine_solvent,12,0.9942528605461121
fine_solvent,13,1.0
base,1,0.8467432856559753
base,2,0.9396551847457886
base,3,0.9741379022598267
base,4,0.9894636273384094
base,5,0.9942528605461121
base,6,0.9961685538291931
base,7,1.0
