reagent_type,top_k,accuracy
overall,1,0.05459770114942529
overall,2,0.09578544061302682
overall,3,0.13697318007662834
overall,4,0.1724137931034483
overall,5,0.19827586206896552
overall,6,0.22126436781609196
overall,7,0.25287356321839083
overall,8,0.27586206896551724
overall,9,0.29118773946360155
overall,10,0.30268199233716475
exact_solvent,1,0.09770114942528736
exact_solvent,2,0.22701149425287356
exact_solvent,3,0.22701149425287356
exact_solvent,4,0.2835249042145594
exact_solvent,5,0.31800766283524906
exact_solvent,6,0.3773946360153257
exact_solvent,7,0.3773946360153257
exact_solvent,8,0.3773946360153257
exact_solvent,9,0.4521072796934866
exact_solvent,10,0.4521072796934866
exact_base,1,0.4166666666666667
exact_base,2,0.5258620689655172
exact_base,3,0.7394636015325671
exact_base,4,0.7394636015325671
exact_base,5,0.7394636015325671
exact_base,6,0.7394636015325671
exact_base,7,0.7394636015325671
exact_base,8,0.7394636015325671
exact_base,9,0.7394636015325671
exact_base,10,0.7634099616858238
