reagent_type,top_k,accuracy
overall,1,0.3930968360498562
overall,2,0.538830297219559
overall,3,0.6327900287631831
overall,4,0.6768935762224353
overall,5,0.7200383509108341
overall,6,0.7488015340364333
overall,7,0.7718120805369127
overall,8,0.7938638542665388
overall,9,0.8111217641418984
overall,10,0.8264621284755513
fine_solvent,1,0.4582933844678811
fine_solvent,2,0.610738255033557
fine_solvent,3,0.7171620325982742
fine_solvent,4,0.7564717162032598
fine_solvent,5,0.7976989453499521
fine_solvent,6,0.822627037392138
fine_solvent,7,0.8485139022051774
fine_solvent,8,0.8657718120805369
fine_solvent,9,0.8830297219558965
fine_solvent,10,0.8964525407478428
base,1,0.8216682646212847
base,2,0.87248322147651
base,3,0.8964525407478428
base,4,0.900287631831256
base,5,0.9165867689357622
base,6,0.9300095877277086
base,7,0.9319271332694151
base,8,0.9415148609779482
base,9,0.9491850431447747
base,10,0.9539789069990412
