reagent_type,top_k,accuracy
coarse_solvent,1,0.5440613
coarse_solvent,2,0.7011494
coarse_solvent,3,0.8381226
coarse_solvent,4,0.93199235
coarse_solvent,5,0.9885057
coarse_solvent,6,1.0
base,1,0.86015326
base,2,0.9415709
base,3,0.97126436
base,4,0.98275864
base,5,0.9904215
base,6,0.9952107
base,7,1.0
