reagent_type,top_k,accuracy
overall,1,0.4885057471264368
overall,2,0.6206896551724138
overall,3,0.7346743295019157
overall,4,0.8170498084291188
overall,5,0.8659003831417624
overall,6,0.8888888888888888
overall,7,0.907088122605364
overall,8,0.9185823754789272
overall,9,0.9252873563218391
overall,10,0.9348659003831418
coarse_solvent,1,0.5440613026819924
coarse_solvent,2,0.6886973180076629
coarse_solvent,3,0.8132183908045977
coarse_solvent,4,0.9003831417624522
coarse_solvent,5,0.9578544061302682
coarse_solvent,6,0.9779693486590039
coarse_solvent,7,0.985632183908046
coarse_solvent,8,0.9904214559386973
coarse_solvent,9,0.9913793103448276
coarse_solvent,10,0.9932950191570882
base,1,0.8601532567049809
base,2,0.8802681992337165
base,3,0.8955938697318008
base,4,0.907088122605364
base,5,0.9233716475095786
base,6,0.9415708812260536
base,7,0.9578544061302682
base,8,0.9664750957854407
base,9,0.9731800766283525
base,10,0.9779693486590039
