reagent_type,top_k,accuracy
overall,1,0.37583892617449666
overall,2,0.5244487056567594
overall,3,0.6212847555129435
overall,4,0.6788111217641419
overall,5,0.7142857142857143
overall,6,0.7449664429530202
overall,7,0.7689357622243528
overall,8,0.7842761265580057
overall,9,0.8072866730584851
overall,10,0.8283796740172579
fine_solvent,1,0.45445829338446786
fine_solvent,2,0.6241610738255033
fine_solvent,3,0.7296260786193672
fine_solvent,4,0.7766059443911792
fine_solvent,5,0.8111217641418984
fine_solvent,6,0.837967401725791
fine_solvent,7,0.8523489932885906
fine_solvent,8,0.8600191754554171
fine_solvent,9,0.8772770853307766
fine_solvent,10,0.8916586768935763
base,1,0.825503355704698
base,2,0.837967401725791
base,3,0.8552253116011506
base,4,0.8839884947267498
base,5,0.8964525407478428
base,6,0.9137104506232023
base,7,0.9271332694151486
base,8,0.9367209971236817
base,9,0.9463087248322147
base,10,0.9520613614573347
