reagent_type,top_k,accuracy
overall,1,0.4013409961685824
overall,2,0.5545977011494253
overall,3,0.6312260536398467
overall,4,0.6886973180076629
overall,5,0.7222222222222222
overall,6,0.7490421455938697
overall,7,0.7701149425287356
overall,8,0.7854406130268199
overall,9,0.8007662835249042
overall,10,0.8093869731800766
fine_solvent,1,0.4722222222222222
fine_solvent,2,0.6293103448275862
fine_solvent,3,0.7126436781609196
fine_solvent,4,0.7777777777777778
fine_solvent,5,0.8103448275862069
fine_solvent,6,0.8323754789272031
fine_solvent,7,0.85727969348659
fine_solvent,8,0.8697318007662835
fine_solvent,9,0.882183908045977
fine_solvent,10,0.8879310344827587
base,1,0.828544061302682
base,2,0.8563218390804598
base,3,0.8726053639846744
base,4,0.882183908045977
base,5,0.8984674329501916
base,6,0.9099616858237548
base,7,0.9185823754789272
base,8,0.9272030651340997
base,9,0.9377394636015326
base,10,0.946360153256705
