top_k,reagent_type,accuracy
1,coarse_solvent,0.5306513409961686
2,coarse_solvent,0.7155172413793104
3,coarse_solvent,0.8113026819923371
4,coarse_solvent,0.8975095785440613
5,coarse_solvent,0.9588122605363985
6,coarse_solvent,0.9932950191570882
7,coarse_solvent,0.9932950191570882
8,coarse_solvent,0.9932950191570882
9,coarse_solvent,0.9932950191570882
10,coarse_solvent,0.9932950191570882
1,base,0.7701149425287356
2,base,0.8946360153256705
3,base,0.9396551724137931
4,base,0.9588122605363985
5,base,0.9588122605363985
6,base,0.9588122605363985
7,base,0.9597701149425287
8,base,0.9597701149425287
9,base,0.9597701149425287
10,base,0.9597701149425287
