reagent_type,top_k,accuracy
overall,1,0.36398467432950193
overall,2,0.5287356321839081
overall,3,0.6245210727969349
overall,4,0.6733716475095786
overall,5,0.735632183908046
overall,6,0.764367816091954
overall,7,0.7931034482758621
overall,8,0.8170498084291188
overall,9,0.8352490421455939
overall,10,0.8477011494252874
fine_solvent,1,0.43199233716475094
fine_solvent,2,0.6149425287356322
fine_solvent,3,0.7222222222222222
fine_solvent,4,0.7701149425287356
fine_solvent,5,0.8352490421455939
fine_solvent,6,0.8611111111111112
fine_solvent,7,0.8869731800766284
fine_solvent,8,0.9022988505747126
fine_solvent,9,0.9204980842911877
fine_solvent,10,0.9319923371647509
base,1,0.8333333333333334
base,2,0.8477011494252874
base,3,0.8611111111111112
base,4,0.8745210727969349
base,5,0.8860153256704981
base,6,0.8994252873563219
base,7,0.9109195402298851
base,8,0.9243295019157088
base,9,0.9300766283524904
base,10,0.9348659003831418
