reagent_type,top_k,accuracy
fine_solvent,1,0.514367816091954
fine_solvent,2,0.6934865900383141
fine_solvent,3,0.8218390804597702
fine_solvent,4,0.8601532567049809
fine_solvent,5,0.8840996168582376
fine_solvent,6,0.9042145593869731
fine_solvent,7,0.9300766283524904
fine_solvent,8,0.9473180076628352
fine_solvent,9,0.9616858237547893
fine_solvent,10,0.9683908045977011
base,1,0.8515325670498084
base,2,0.8668582375478927
base,3,0.8745210727969349
base,4,0.8898467432950191
base,5,0.9032567049808429
base,6,0.9109195402298851
base,7,0.9204980842911877
base,8,0.9262452107279694
base,9,0.9291187739463601
base,10,0.9377394636015326
overall,1,0.43773946360153254
overall,2,0.6101532567049809
overall,3,0.7164750957854407
overall,4,0.764367816091954
overall,5,0.7959770114942529
overall,6,0.8180076628352491
overall,7,0.8457854406130269
overall,8,0.8630268199233716
overall,9,0.8726053639846744
overall,10,0.8831417624521073
